video_filename,analysis_mode,event_id,clip_path,predicted_category,predicted_primary_limb,predicted_confidence_score,corrected_category,corrected_strike_type,is_valid_strike,notes,created_at,model_suggested_strike_type,model_prediction_confidence,model_top_3_predictions
Group - Double_compressed.mp4,single_athlete_training,50,data\processed\clips\Group - Double_compressed\event_050_punch_candidate_left_wrist_t144p55.mp4,punch_candidate,left_wrist,0.7351,false_positive,unknown,False,,2026-04-30T14:50:10,axe_kick,0.32,"[{""strike_type"": ""axe_kick"", ""probability"": 0.32}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.273333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.2}]"
Group - Double_compressed.mp4,single_athlete_training,51,data\processed\clips\Group - Double_compressed\event_051_punch_candidate_left_wrist_t162p36.mp4,punch_candidate,left_wrist,0.851,kick,double_kick,True,,2026-04-30T14:50:10,back_kick,0.646667,"[{""strike_type"": ""back_kick"", ""probability"": 0.646667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.123333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.076667}]"
Group - Double_compressed.mp4,single_athlete_training,52,data\processed\clips\Group - Double_compressed\event_052_punch_candidate_left_wrist_t164p77.mp4,punch_candidate,left_wrist,0.8372,kick,frontdouble_kick,True,,2026-04-30T14:50:10,back_kick,0.583333,"[{""strike_type"": ""back_kick"", ""probability"": 0.583333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.146667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.083333}]"
Group - Double_compressed.mp4,single_athlete_training,54,data\processed\clips\Group - Double_compressed\event_054_punch_candidate_left_wrist_t173p77.mp4,punch_candidate,left_wrist,0.8762,kick,frontdouble_kick,True,,2026-04-30T14:50:10,back_kick,0.486667,"[{""strike_type"": ""back_kick"", ""probability"": 0.486667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.216667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.066667}]"
Group - Double_compressed.mp4,single_athlete_training,58,data\processed\clips\Group - Double_compressed\event_058_punch_candidate_left_wrist_t192p79.mp4,punch_candidate,left_wrist,0.8701,false_positive,unknown,False,,2026-04-30T14:50:10,axe_kick,0.343333,"[{""strike_type"": ""axe_kick"", ""probability"": 0.343333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.15}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.143333}]"
Group - Double_compressed.mp4,single_athlete_training,59,data\processed\clips\Group - Double_compressed\event_059_punch_candidate_left_wrist_t193p99.mp4,punch_candidate,left_wrist,0.7334,false_positive,unknown,False,,2026-04-30T14:50:10,axe_kick,0.416667,"[{""strike_type"": ""axe_kick"", ""probability"": 0.416667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.236667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.19}]"
Group - Double_compressed.mp4,single_athlete_training,60,data\processed\clips\Group - Double_compressed\event_060_punch_candidate_left_wrist_t195p20.mp4,punch_candidate,left_wrist,0.601,false_positive,unknown,False,,2026-04-30T14:50:10,axe_kick,0.47,"[{""strike_type"": ""axe_kick"", ""probability"": 0.47}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.22}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.163333}]"
Group - Double_compressed.mp4,single_athlete_training,63,data\processed\clips\Group - Double_compressed\event_063_kick_candidate_right_ankle_t33p63.mp4,kick_candidate,right_ankle,0.9485,kick,frontdouble_kick,True,,2026-04-30T14:50:10,tornado_kick,0.583333,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.583333}, {""strike_type"": ""back_kick"", ""probability"": 0.176667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.13}]"
Group - Double_compressed.mp4,single_athlete_training,66,data\processed\clips\Group - Double_compressed\event_066_kick_candidate_right_ankle_t48p45.mp4,kick_candidate,right_ankle,0.9057,kick,double_kick,True,,2026-04-30T14:50:10,axe_kick,0.593333,"[{""strike_type"": ""axe_kick"", ""probability"": 0.593333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.156667}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.073333}]"
Group - Double_compressed.mp4,single_athlete_training,67,data\processed\clips\Group - Double_compressed\event_067_kick_candidate_right_ankle_t57p26.mp4,kick_candidate,right_ankle,0.9204,kick,double_kick,True,,2026-04-30T14:50:10,axe_kick,0.703333,"[{""strike_type"": ""axe_kick"", ""probability"": 0.703333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.12}, {""strike_type"": ""tornado_kick"", ""probability"": 0.053333}]"
Group - Double_compressed.mp4,single_athlete_training,68,data\processed\clips\Group - Double_compressed\event_068_kick_candidate_right_ankle_t73p27.mp4,kick_candidate,right_ankle,0.7062,false_positive,unknown,False,,2026-04-30T14:50:10,roundhouse_kick,0.513333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.513333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.18}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.156667}]"
Group - Double_compressed.mp4,single_athlete_training,69,data\processed\clips\Group - Double_compressed\event_069_kick_candidate_right_ankle_t86p69.mp4,kick_candidate,right_ankle,0.6768,kick,double_kick,True,,2026-04-30T14:50:10,tornado_kick,0.356667,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.356667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.143333}, {""strike_type"": ""axe_kick"", ""probability"": 0.123333}]"
Group - Double_compressed.mp4,single_athlete_training,70,data\processed\clips\Group - Double_compressed\event_070_kick_candidate_right_ankle_t92p09.mp4,kick_candidate,right_ankle,0.9662,kick,roundhouse_kick,True,,2026-04-30T14:50:10,tornado_kick,0.596667,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.596667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.096667}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.09}]"
Group - Double_compressed.mp4,single_athlete_training,71,data\processed\clips\Group - Double_compressed\event_071_kick_candidate_right_ankle_t101p50.mp4,kick_candidate,right_ankle,0.6215,false_positive,unknown,False,,2026-04-30T14:50:10,axe_kick,0.306667,"[{""strike_type"": ""axe_kick"", ""probability"": 0.306667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.203333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.176667}]"
Group - Double_compressed.mp4,single_athlete_training,72,data\processed\clips\Group - Double_compressed\event_072_kick_candidate_right_ankle_t103p70.mp4,kick_candidate,right_ankle,0.7892,kick,double_kick,True,,2026-04-30T14:50:10,tornado_kick,0.286667,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.286667}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.283333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.243333}]"
Group - Double_compressed.mp4,single_athlete_training,75,data\processed\clips\Group - Double_compressed\event_075_kick_candidate_right_ankle_t110p51.mp4,kick_candidate,right_ankle,0.9526,kick,double_kick,True,,2026-04-30T14:50:10,spinninghook_kick,0.363333,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.363333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.346667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.07}]"
Group - Double_compressed.mp4,single_athlete_training,76,data\processed\clips\Group - Double_compressed\event_076_kick_candidate_right_ankle_t114p32.mp4,kick_candidate,right_ankle,0.9009,kick,double_kick,True,,2026-04-30T14:50:10,tornado_kick,0.58,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.58}, {""strike_type"": ""back_kick"", ""probability"": 0.173333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.153333}]"
Group - Double_compressed.mp4,single_athlete_training,79,data\processed\clips\Group - Double_compressed\event_079_kick_candidate_right_ankle_t127p53.mp4,kick_candidate,right_ankle,0.9709,kick,double_kick,True,,2026-04-30T14:50:10,tornado_kick,0.393333,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.393333}, {""strike_type"": ""back_kick"", ""probability"": 0.26}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.246667}]"
Group - Double_compressed.mp4,single_athlete_training,80,data\processed\clips\Group - Double_compressed\event_080_kick_candidate_right_ankle_t132p33.mp4,kick_candidate,right_ankle,0.9639,kick,frontdouble_kick,True,,2026-04-30T14:50:10,tornado_kick,0.646667,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.646667}, {""strike_type"": ""back_kick"", ""probability"": 0.13}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.1}]"
Group - Double_compressed.mp4,single_athlete_training,83,data\processed\clips\Group - Double_compressed\event_083_kick_candidate_right_ankle_t162p36.mp4,kick_candidate,right_ankle,0.9049,kick,double_kick,True,,2026-04-30T14:50:10,back_kick,0.63,"[{""strike_type"": ""back_kick"", ""probability"": 0.63}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.143333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.05}]"
Group - Double_compressed.mp4,single_athlete_training,84,data\processed\clips\Group - Double_compressed\event_084_kick_candidate_right_ankle_t164p97.mp4,kick_candidate,right_ankle,0.9743,kick,frontdouble_kick,True,,2026-04-30T14:50:10,back_kick,0.553333,"[{""strike_type"": ""back_kick"", ""probability"": 0.553333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.233333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.066667}]"
Group - Double_compressed.mp4,single_athlete_training,86,data\processed\clips\Group - Double_compressed\event_086_kick_candidate_right_ankle_t174p18.mp4,kick_candidate,right_ankle,0.972,kick,frontdouble_kick,True,,2026-04-30T14:50:10,back_kick,0.5,"[{""strike_type"": ""back_kick"", ""probability"": 0.5}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.21}, {""strike_type"": ""tornado_kick"", ""probability"": 0.103333}]"
Group - Double_compressed.mp4,single_athlete_training,87,data\processed\clips\Group - Double_compressed\event_087_kick_candidate_right_ankle_t177p78.mp4,kick_candidate,right_ankle,0.9789,kick,frontdouble_kick,True,,2026-04-30T14:50:10,back_kick,0.523333,"[{""strike_type"": ""back_kick"", ""probability"": 0.523333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.21}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.176667}]"
Group - Double_compressed.mp4,single_athlete_training,88,data\processed\clips\Group - Double_compressed\event_088_kick_candidate_right_ankle_t180p58.mp4,kick_candidate,right_ankle,0.973,kick,frontdouble_kick,True,,2026-04-30T14:50:10,back_kick,0.536667,"[{""strike_type"": ""back_kick"", ""probability"": 0.536667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.363333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.03}]"
Group - Double_compressed.mp4,single_athlete_training,89,data\processed\clips\Group - Double_compressed\event_089_kick_candidate_right_ankle_t183p38.mp4,kick_candidate,right_ankle,0.9823,kick,frontdouble_kick,True,,2026-04-30T14:50:10,back_kick,0.526667,"[{""strike_type"": ""back_kick"", ""probability"": 0.526667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.28}, {""strike_type"": ""tornado_kick"", ""probability"": 0.12}]"
Group - Double_compressed.mp4,single_athlete_training,90,data\processed\clips\Group - Double_compressed\event_090_kick_candidate_right_ankle_t186p39.mp4,kick_candidate,right_ankle,0.8407,kick,frontdouble_kick,True,,2026-04-30T14:50:10,back_kick,0.543333,"[{""strike_type"": ""back_kick"", ""probability"": 0.543333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.336667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.05}]"
Group - Double_compressed.mp4,single_athlete_training,94,data\processed\clips\Group - Double_compressed\event_094_punch_candidate_right_wrist_t16p82.mp4,punch_candidate,right_wrist,0.7259,kick,frontdouble_kick,True,,2026-04-30T14:50:10,spinninghook_kick,0.616667,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.616667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.193333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.08}]"
Group - Double_compressed.mp4,single_athlete_training,95,data\processed\clips\Group - Double_compressed\event_095_punch_candidate_right_wrist_t33p43.mp4,punch_candidate,right_wrist,0.6716,kick,frontdouble_kick,True,,2026-04-30T14:50:10,back_kick,0.46,"[{""strike_type"": ""back_kick"", ""probability"": 0.46}, {""strike_type"": ""tornado_kick"", ""probability"": 0.246667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.216667}]"
Group - Double_compressed.mp4,single_athlete_training,96,data\processed\clips\Group - Double_compressed\event_096_punch_candidate_right_wrist_t36p04.mp4,punch_candidate,right_wrist,0.7839,false_positive,unknown,False,,2026-04-30T14:50:10,axe_kick,0.346667,"[{""strike_type"": ""axe_kick"", ""probability"": 0.346667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.246667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.206667}]"
Group - Double_compressed.mp4,single_athlete_training,97,data\processed\clips\Group - Double_compressed\event_097_punch_candidate_right_wrist_t39p04.mp4,punch_candidate,right_wrist,0.7358,false_positive,unknown,False,,2026-04-30T14:50:10,axe_kick,0.496667,"[{""strike_type"": ""axe_kick"", ""probability"": 0.496667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.196667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.16}]"
Group - Double_compressed.mp4,single_athlete_training,98,data\processed\clips\Group - Double_compressed\event_098_punch_candidate_right_wrist_t66p47.mp4,punch_candidate,right_wrist,0.5039,kick,double_kick,True,,2026-04-30T14:50:10,tornado_kick,0.493333,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.493333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.17}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.123333}]"
Group - Double_compressed.mp4,single_athlete_training,103,data\processed\clips\Group - Double_compressed\event_103_punch_candidate_right_wrist_t83p48.mp4,punch_candidate,right_wrist,0.7096,kick,roundhouse_kick,True,,2026-04-30T14:50:10,tornado_kick,0.46,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.46}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.213333}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.11}]"
Group - Double_compressed.mp4,single_athlete_training,106,data\processed\clips\Group - Double_compressed\event_106_punch_candidate_right_wrist_t94p90.mp4,punch_candidate,right_wrist,0.6054,false_positive,unknown,False,,2026-04-30T14:50:10,axe_kick,0.693333,"[{""strike_type"": ""axe_kick"", ""probability"": 0.693333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.066667}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.056667}]"
Group - Double_compressed.mp4,single_athlete_training,108,data\processed\clips\Group - Double_compressed\event_108_punch_candidate_right_wrist_t101p50.mp4,punch_candidate,right_wrist,0.5501,false_positive,unknown,False,,2026-04-30T14:50:10,axe_kick,0.306667,"[{""strike_type"": ""axe_kick"", ""probability"": 0.306667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.203333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.176667}]"
Group - Double_compressed.mp4,single_athlete_training,109,data\processed\clips\Group - Double_compressed\event_109_punch_candidate_right_wrist_t104p71.mp4,punch_candidate,right_wrist,0.7705,kick,double_kick,True,,2026-04-30T14:50:10,tornado_kick,0.423333,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.423333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.18}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.15}]"
Group - Double_compressed.mp4,single_athlete_training,110,data\processed\clips\Group - Double_compressed\event_110_punch_candidate_right_wrist_t110p51.mp4,punch_candidate,right_wrist,0.8868,kick,double_kick,True,,2026-04-30T14:50:10,spinninghook_kick,0.363333,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.363333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.346667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.07}]"
Group - Double_compressed.mp4,single_athlete_training,112,data\processed\clips\Group - Double_compressed\event_112_punch_candidate_right_wrist_t138p94.mp4,punch_candidate,right_wrist,0.5918,false_positive,unknown,False,,2026-04-30T14:50:10,axe_kick,0.486667,"[{""strike_type"": ""axe_kick"", ""probability"": 0.486667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.163333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.106667}]"
Group - Double_compressed.mp4,single_athlete_training,114,data\processed\clips\Group - Double_compressed\event_114_punch_candidate_right_wrist_t145p15.mp4,punch_candidate,right_wrist,0.769,false_positive,unknown,False,,2026-04-30T14:50:10,axe_kick,0.463333,"[{""strike_type"": ""axe_kick"", ""probability"": 0.463333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.213333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.073333}]"
Group - Double_compressed.mp4,single_athlete_training,116,data\processed\clips\Group - Double_compressed\event_116_punch_candidate_right_wrist_t165p17.mp4,punch_candidate,right_wrist,0.6672,kick,frontdouble_kick,True,,2026-04-30T14:50:10,back_kick,0.42,"[{""strike_type"": ""back_kick"", ""probability"": 0.42}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.39}, {""strike_type"": ""tornado_kick"", ""probability"": 0.066667}]"
Group - Double_compressed.mp4,single_athlete_training,118,data\processed\clips\Group - Double_compressed\event_118_punch_candidate_right_wrist_t173p97.mp4,punch_candidate,right_wrist,0.8002,kick,frontdouble_kick,True,,2026-04-30T14:50:10,back_kick,0.513333,"[{""strike_type"": ""back_kick"", ""probability"": 0.513333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.216667}, {""strike_type"": ""jab"", ""probability"": 0.053333}]"
Group - Double_compressed.mp4,single_athlete_training,121,data\processed\clips\Group - Double_compressed\event_121_punch_candidate_right_wrist_t188p99.mp4,punch_candidate,right_wrist,0.8844,kick,double_kick,True,,2026-04-30T14:50:10,back_kick,0.663333,"[{""strike_type"": ""back_kick"", ""probability"": 0.663333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.24}, {""strike_type"": ""tornado_kick"", ""probability"": 0.046667}]"
Group - Double_compressed.mp4,single_athlete_training,122,data\processed\clips\Group - Double_compressed\event_122_punch_candidate_right_wrist_t193p99.mp4,punch_candidate,right_wrist,0.5972,false_positive,unknown,False,,2026-04-30T14:50:10,axe_kick,0.416667,"[{""strike_type"": ""axe_kick"", ""probability"": 0.416667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.233333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.193333}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,1,data\processed\clips\Group - Spinning Hook_compressed\event_001_kick_candidate_left_ankle_t0p20.mp4,kick_candidate,left_ankle,0.7452,false_positive,unknown,False,,2026-04-30T15:01:50,spinninghook_kick,0.32,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.32}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.21}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.123333}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,4,data\processed\clips\Group - Spinning Hook_compressed\event_004_kick_candidate_left_ankle_t16p82.mp4,kick_candidate,left_ankle,0.6428,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.65,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.65}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.133333}, {""strike_type"": ""back_kick"", ""probability"": 0.096667}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,7,data\processed\clips\Group - Spinning Hook_compressed\event_007_kick_candidate_left_ankle_t27p64.mp4,kick_candidate,left_ankle,0.9411,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.886667,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.886667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.076667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.016667}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,8,data\processed\clips\Group - Spinning Hook_compressed\event_008_kick_candidate_left_ankle_t29p24.mp4,kick_candidate,left_ankle,0.7994,false_positive,unknown,False,,2026-04-30T15:01:50,roundhouse_kick,0.67,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.67}, {""strike_type"": ""tornado_kick"", ""probability"": 0.186667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.076667}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,9,data\processed\clips\Group - Spinning Hook_compressed\event_009_kick_candidate_left_ankle_t32p45.mp4,kick_candidate,left_ankle,0.8206,false_positive,unknown,False,,2026-04-30T15:01:50,roundhouse_kick,0.503333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.503333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.223333}, {""strike_type"": ""back_kick"", ""probability"": 0.13}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,10,data\processed\clips\Group - Spinning Hook_compressed\event_010_kick_candidate_left_ankle_t35p65.mp4,kick_candidate,left_ankle,0.7261,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.58,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.58}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.13}, {""strike_type"": ""axe_kick"", ""probability"": 0.086667}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,11,data\processed\clips\Group - Spinning Hook_compressed\event_011_kick_candidate_left_ankle_t60p28.mp4,kick_candidate,left_ankle,0.6863,kick,spinninghook_kick,True,,2026-04-30T15:01:50,axe_kick,0.486667,"[{""strike_type"": ""axe_kick"", ""probability"": 0.486667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.13}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.106667}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,16,data\processed\clips\Group - Spinning Hook_compressed\event_016_kick_candidate_left_ankle_t91p73.mp4,kick_candidate,left_ankle,0.9691,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.356667,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.356667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.206667}, {""strike_type"": ""axe_kick"", ""probability"": 0.166667}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,18,data\processed\clips\Group - Spinning Hook_compressed\event_018_kick_candidate_left_ankle_t103p74.mp4,kick_candidate,left_ankle,0.7111,kick,spinninghook_kick,True,,2026-04-30T15:01:50,tornado_kick,0.403333,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.403333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.326667}, {""strike_type"": ""axe_kick"", ""probability"": 0.073333}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,19,data\processed\clips\Group - Spinning Hook_compressed\event_019_kick_candidate_left_ankle_t117p56.mp4,kick_candidate,left_ankle,0.508,false_positive,unknown,False,,2026-04-30T15:01:50,axe_kick,0.74,"[{""strike_type"": ""axe_kick"", ""probability"": 0.74}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.066667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.066667}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,25,data\processed\clips\Group - Spinning Hook_compressed\event_025_punch_candidate_left_wrist_t57p08.mp4,punch_candidate,left_wrist,0.6343,false_positive,unknown,False,,2026-04-30T15:01:50,axe_kick,0.42,"[{""strike_type"": ""axe_kick"", ""probability"": 0.42}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.276667}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.083333}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,26,data\processed\clips\Group - Spinning Hook_compressed\event_026_punch_candidate_left_wrist_t83p92.mp4,punch_candidate,left_wrist,0.8882,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.626667,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.626667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.156667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.06}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,27,data\processed\clips\Group - Spinning Hook_compressed\event_027_punch_candidate_left_wrist_t103p54.mp4,punch_candidate,left_wrist,0.5736,kick,spinninghook_kick,True,,2026-04-30T15:01:50,tornado_kick,0.363333,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.363333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.22}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.13}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,29,data\processed\clips\Group - Spinning Hook_compressed\event_029_punch_candidate_left_wrist_t113p96.mp4,punch_candidate,left_wrist,0.7734,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.683333,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.683333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.21}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.04}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,31,data\processed\clips\Group - Spinning Hook_compressed\event_031_punch_candidate_left_wrist_t117p56.mp4,punch_candidate,left_wrist,0.6305,false_positive,unknown,False,,2026-04-30T15:01:50,axe_kick,0.74,"[{""strike_type"": ""axe_kick"", ""probability"": 0.74}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.066667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.066667}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,33,data\processed\clips\Group - Spinning Hook_compressed\event_033_kick_candidate_right_ankle_t0p20.mp4,kick_candidate,right_ankle,0.6717,false_positive,unknown,False,,2026-04-30T15:01:50,spinninghook_kick,0.323333,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.323333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.21}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.123333}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,34,data\processed\clips\Group - Spinning Hook_compressed\event_034_kick_candidate_right_ankle_t3p01.mp4,kick_candidate,right_ankle,0.9359,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.876667,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.876667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.096667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.013333}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,35,data\processed\clips\Group - Spinning Hook_compressed\event_035_kick_candidate_right_ankle_t3p81.mp4,kick_candidate,right_ankle,0.8077,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.783333,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.783333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.093333}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.043333}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,37,data\processed\clips\Group - Spinning Hook_compressed\event_037_kick_candidate_right_ankle_t16p42.mp4,kick_candidate,right_ankle,0.9337,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.866667,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.866667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.056667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.026667}]"
